study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA46879	SAMN00189762	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189791	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189785	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189749	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189769	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189760	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189720	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189733	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189724	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189710	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189738	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189711	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189742	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189728	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189721	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189758	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189770	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189740	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189795	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189782	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189763	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189741	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189751	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189748	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189796	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189774	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189754	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189743	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189761	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189783	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189767	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189779	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189789	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189775	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189746	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189750	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189723	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189737	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189716	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189718	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189730	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189713	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189735	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189712	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189715	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189731	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189734	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189798	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189786	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189792	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189793	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189780	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189790	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189777	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189788	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189797	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189794	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189757	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189772	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189753	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189752	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189736	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189714	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189727	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189717	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189771	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189719	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189744	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189765	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189729	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189726	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189722	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189732	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189725	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189739	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX037803	SRR091172	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189764	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189759	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189742	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189773	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189768	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189747	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189760	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189766	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189778	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189785	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189791	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189787	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189781	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189776	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189784	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189756	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189745	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189749	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189762	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189769	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189755	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189720	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189721	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189738	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189711	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189724	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189733	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189728	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189710	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189789	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189758	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189782	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189743	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189746	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189795	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189761	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189767	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189779	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189751	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189748	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189770	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189783	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189754	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189740	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189763	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189750	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189775	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189741	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189796	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189774	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189730	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189713	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189734	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189716	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189737	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189715	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189731	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189723	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189718	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189712	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189735	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189797	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189794	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189786	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189788	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189780	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189790	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189798	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189793	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189792	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189729	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189752	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189757	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189717	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189772	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189765	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189736	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189732	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189744	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189714	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189771	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189725	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189727	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189722	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189753	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189777	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189739	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189719	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189726	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX037803	SRR091173	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189781	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189778	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189747	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189759	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189769	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189760	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189749	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189784	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189768	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189745	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189773	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189755	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189766	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189762	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189785	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189776	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00189787	SRX037803	SRR091174	646099	human metagenome		Protected file(s). Go to dbGap	
