sample-id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_body_product,host_diet,host,host_subject_id,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,misc_param,Organism,Platform,ReleaseDate,Sample Name,source_material_id,SRA Study
sample-287,SRR15032493,AMPLICON,301,4428011,PRJNA743361,SAMN20031344,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1987263,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343754,USA,North America,USA: California,stool,Fermented,Homo sapiens,8025,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v122,6026,37.4275 N 122.1697 W,fefifo_8025_6_213__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8025_6_213,6026,SRP326733
sample-288,SRR15032494,AMPLICON,301,3122875,PRJNA743361,SAMN20031236,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1404947,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343753,USA,North America,USA: California,stool,Fiber,Homo sapiens,8007,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v14,6008,37.4275 N 122.1697 W,fefifo_8007_6_11__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8007_6_11,6008,SRP326733
sample-289,SRR15032495,AMPLICON,301,8478869,PRJNA743361,SAMN20031343,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3657371,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343752,USA,North America,USA: California,stool,Fermented,Homo sapiens,8033,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v121,5034,37.4275 N 122.1697 W,fefifo_8033_5_212__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8033_5_212,5034,SRP326733
sample-290,SRR15032496,AMPLICON,301,25354133,PRJNA743361,SAMN20031342,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",10758260,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343751,USA,North America,USA: California,stool,Fiber,Homo sapiens,8041,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v120,2041,37.4275 N 122.1697 W,fefifo_8041_2_211__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8041_2_211,2041,SRP326733
sample-291,SRR15032497,AMPLICON,301,16902956,PRJNA743361,SAMN20031341,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",7198773,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343750,USA,North America,USA: California,stool,Fermented,Homo sapiens,8014,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v119,8015,37.4275 N 122.1697 W,fefifo_8014_8_210__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8014_8_210,8015,SRP326733
sample-292,SRR15032498,AMPLICON,301,2139207,PRJNA743361,SAMN20031340,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",980747,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343749,USA,North America,USA: California,stool,Fermented,Homo sapiens,8021,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v118,2022,37.4275 N 122.1697 W,fefifo_8021_2_21__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8021_2_21,2022,SRP326733
sample-293,SRR15032499,AMPLICON,301,4848207,PRJNA743361,SAMN20031339,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2147711,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343748,USA,North America,USA: California,stool,Fermented,Homo sapiens,8032,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v117,7033,37.4275 N 122.1697 W,fefifo_8032_7_209__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8032_7_209,7033,SRP326733
sample-294,SRR15032500,AMPLICON,301,19839813,PRJNA743361,SAMN20031338,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",8593697,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343747,USA,North America,USA: California,stool,Fiber,Homo sapiens,8022,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v116,6024,37.4275 N 122.1697 W,fefifo_8022_6_208__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8022_6_208,6024,SRP326733
sample-295,SRR15032501,AMPLICON,301,14272216,PRJNA743361,SAMN20031337,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",6150149,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343746,USA,North America,USA: California,stool,Fiber,Homo sapiens,8041,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v115,1041,37.4275 N 122.1697 W,fefifo_8041_1_207__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8041_1_207,1041,SRP326733
sample-296,SRR15032502,AMPLICON,301,3598154,PRJNA743361,SAMN20031336,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1612287,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343745,USA,North America,USA: California,stool,Fermented,Homo sapiens,8030,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v114,5031,37.4275 N 122.1697 W,fefifo_8030_5_206__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8030_5_206,5031,SRP326733
sample-297,SRR15032503,AMPLICON,301,18131638,PRJNA743361,SAMN20031335,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",7915313,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343744,USA,North America,USA: California,stool,Fiber,Homo sapiens,8017,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v113,7018,37.4275 N 122.1697 W,fefifo_8017_7_205__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8017_7_205,7018,SRP326733
sample-298,SRR15032504,AMPLICON,301,4490017,PRJNA743361,SAMN20031334,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2007270,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343743,USA,North America,USA: California,stool,Fiber,Homo sapiens,8013,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v112,9014,37.4275 N 122.1697 W,fefifo_8013_9_204__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8013_9_204,9014,SRP326733
sample-299,SRR15032505,AMPLICON,301,2563015,PRJNA743361,SAMN20031235,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1166795,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343742,USA,North America,USA: California,stool,Fiber,Homo sapiens,8003,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v13,7003,37.4275 N 122.1697 W,fefifo_8003_7_109__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8003_7_109,7003,SRP326733
sample-300,SRR15032506,AMPLICON,301,2265627,PRJNA743361,SAMN20031333,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1062228,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343741,USA,North America,USA: California,stool,Fermented,Homo sapiens,8020,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v111,8021,37.4275 N 122.1697 W,fefifo_8020_8_203__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8020_8_203,8021,SRP326733
sample-301,SRR15032507,AMPLICON,301,2964850,PRJNA743361,SAMN20031332,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1321943,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343740,USA,North America,USA: California,stool,Fiber,Homo sapiens,8009,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v110,8010,37.4275 N 122.1697 W,fefifo_8009_8_202__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8009_8_202,8010,SRP326733
sample-302,SRR15032508,AMPLICON,301,2296028,PRJNA743361,SAMN20031331,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1053415,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343739,USA,North America,USA: California,stool,Fiber,Homo sapiens,8009,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v109,7010,37.4275 N 122.1697 W,fefifo_8009_7_201__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8009_7_201,7010,SRP326733
sample-303,SRR15032509,AMPLICON,301,2902844,PRJNA743361,SAMN20031330,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1328093,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343738,USA,North America,USA: California,stool,Fiber,Homo sapiens,8029,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v108,5030,37.4275 N 122.1697 W,fefifo_8029_5_200__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8029_5_200,5030,SRP326733
sample-304,SRR15032510,AMPLICON,301,2008573,PRJNA743361,SAMN20031329,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",936986,SONNENBURGLAB,2017,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343737,USA,North America,USA: California,stool,Fermented,Homo sapiens,8025,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v107,2026,37.4275 N 122.1697 W,fefifo_8025_2_20__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8025_2_20,2026,SRP326733
sample-305,SRR15032511,AMPLICON,301,3117457,PRJNA743361,SAMN20031328,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1406922,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343736,USA,North America,USA: California,stool,Fiber,Homo sapiens,8001,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v106,6002,37.4275 N 122.1697 W,fefifo_8001_6_2__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8001_6_2,6002,SRP326733
sample-306,SRR15032512,AMPLICON,301,30303175,PRJNA743361,SAMN20031327,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",13250854,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343735,USA,North America,USA: California,stool,Fermented,Homo sapiens,8028,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v105,7029,37.4275 N 122.1697 W,fefifo_8028_7_199__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8028_7_199,7029,SRP326733
sample-307,SRR15032513,AMPLICON,301,8766926,PRJNA743361,SAMN20031326,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3873307,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343734,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v104,6035,37.4275 N 122.1697 W,fefifo_8034_6_198__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_6_198,6035,SRP326733
sample-308,SRR15032514,AMPLICON,301,18346853,PRJNA743361,SAMN20031325,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",7822943,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343733,USA,North America,USA: California,stool,Fiber,Homo sapiens,8009,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v103,9010,37.4275 N 122.1697 W,fefifo_8009_9_197__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8009_9_197,9010,SRP326733
