Run	Alias	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ena_checklist	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geographic_location_(country_and/or_sea)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	sample_name	Sequencing_method	SRA_accession	SRA Study	title	host_subject_id	INSDC_center_alias	run_accession	numID	group
ERR1700612	OMG457	AMPLICON	252	18498870	PRJEB16344	SAMEA4519188	9012197	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770900	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519188	ERS1418367	16S sequencing	ERS1418367	ERP018192	Healthy human gut 16S metagenome	subject3445		ERR1700612	5576.0413	after
ERR1700613	OMG458	AMPLICON	252	7748841	PRJEB16344	SAMEA4519189	3584990	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770901	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519189	ERS1418368	16S sequencing	ERS1418368	ERP018192	Healthy human gut 16S metagenome	subject3446		ERR1700613	8826.8943	after
ERR1700614	OMG459	AMPLICON	252	11427677	PRJEB16344	SAMEA4519190	5282043	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770902	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519190	ERS1418369	16S sequencing	ERS1418369	ERP018192	Healthy human gut 16S metagenome	subject3447		ERR1700614	8375.0119	after
ERR1700616	OMG461	AMPLICON	286	10055670	PRJEB16344	SAMEA4519192	5176575	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770904	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519192	ERS1418371	16S sequencing	ERS1418371	ERP018192	Healthy human gut 16S metagenome	subject3449		ERR1700616	9702.4227	after
ERR1700618	OMG463	AMPLICON	254	998997	PRJEB16344	SAMEA4519194	530028	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770906	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519194	ERS1418373	16S sequencing	ERS1418373	ERP018192	Healthy human gut 16S metagenome	subject3452		ERR1700618	2478.4095	after
ERR1700619	OMG464	AMPLICON	252	10688784	PRJEB16344	SAMEA4519195	4774284	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770907	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519195	ERS1418374	16S sequencing	ERS1418374	ERP018192	Healthy human gut 16S metagenome	subject3453		ERR1700619	7909.3039	after
ERR1700620	OMG465	AMPLICON	252	2450749	PRJEB16344	SAMEA4519196	1197279	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770908	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519196	ERS1418375	16S sequencing	ERS1418375	ERP018192	Healthy human gut 16S metagenome	subject3454		ERR1700620	3159.0551	after
ERR1700621	OMG466	AMPLICON	253	9452468	PRJEB16344	SAMEA4519197	4621037	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770909	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519197	ERS1418376	16S sequencing	ERS1418376	ERP018192	Healthy human gut 16S metagenome	subject3456		ERR1700621	5298.4154	after
ERR1700622	OMG467	AMPLICON	266	939759	PRJEB16344	SAMEA4519198	507861	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770910	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519198	ERS1418377	16S sequencing	ERS1418377	ERP018192	Healthy human gut 16S metagenome	subject3457		ERR1700622	1766.0032	after
ERR1700623	OMG468	AMPLICON	293	13052811	PRJEB16344	SAMEA4519199	6950568	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770911	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519199	ERS1418378	16S sequencing	ERS1418378	ERP018192	Healthy human gut 16S metagenome	subject3458		ERR1700623	9903.8241	after
ERR1700624	OMG469	AMPLICON	295	9962519	PRJEB16344	SAMEA4519200	5088943	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770912	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519200	ERS1418379	16S sequencing	ERS1418379	ERP018192	Healthy human gut 16S metagenome	subject3459		ERR1700624	5867.4761	after
ERR1700625	OMG470	AMPLICON	296	1751904	PRJEB16344	SAMEA4519201	937154	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770913	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519201	ERS1418380	16S sequencing	ERS1418380	ERP018192	Healthy human gut 16S metagenome	subject3460		ERR1700625	4757.8561	after
ERR1700626	OMG471	AMPLICON	252	17782960	PRJEB16344	SAMEA4519202	8773631	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770914	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519202	ERS1418381	16S sequencing	ERS1418381	ERP018192	Healthy human gut 16S metagenome	subject3461		ERR1700626	2342.5665	after
ERR1700628	OMG473	AMPLICON	252	3142632	PRJEB16344	SAMEA4519204	1494709	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770916	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519204	ERS1418383	16S sequencing	ERS1418383	ERP018192	Healthy human gut 16S metagenome	subject3463		ERR1700628	6961.5098	after
ERR1700629	OMG474	AMPLICON	252	5378454	PRJEB16344	SAMEA4519205	3092721	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770917	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519205	ERS1418384	16S sequencing	ERS1418384	ERP018192	Healthy human gut 16S metagenome	subject3464		ERR1700629	5011.7266	after
ERR1700631	OMG476	AMPLICON	252	5833098	PRJEB16344	SAMEA4519207	2785599	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770919	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519207	ERS1418386	16S sequencing	ERS1418386	ERP018192	Healthy human gut 16S metagenome	subject3466		ERR1700631	6108.3187	after
ERR1700632	OMG477	AMPLICON	272	8472806	PRJEB16344	SAMEA4519208	4279493	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770920	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519208	ERS1418387	16S sequencing	ERS1418387	ERP018192	Healthy human gut 16S metagenome	subject3467		ERR1700632	8814.8406	after
ERR1700633	OMG478	AMPLICON	269	8986801	PRJEB16344	SAMEA4519209	4432626	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770921	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519209	ERS1418388	16S sequencing	ERS1418388	ERP018192	Healthy human gut 16S metagenome	subject3468		ERR1700633	1796.9991	after
ERR1700634	OMG479	AMPLICON	252	2577778	PRJEB16344	SAMEA4519210	1301689	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770922	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519210	ERS1418389	16S sequencing	ERS1418389	ERP018192	Healthy human gut 16S metagenome	subject3469		ERR1700634	4400.6799	after
ERR1700635	OMG480	AMPLICON	293	11744818	PRJEB16344	SAMEA4519211	6182070	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770923	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519211	ERS1418390	16S sequencing	ERS1418390	ERP018192	Healthy human gut 16S metagenome	subject3470		ERR1700635	8365.4396	after
ERR1700636	OMG481	AMPLICON	252	16549711	PRJEB16344	SAMEA4519212	7371405	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770924	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519212	ERS1418391	16S sequencing	ERS1418391	ERP018192	Healthy human gut 16S metagenome	subject3471		ERR1700636	6047.6414	after
ERR1700637	OMG482	AMPLICON	252	21038359	PRJEB16344	SAMEA4519213	10323833	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770925	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519213	ERS1418392	16S sequencing	ERS1418392	ERP018192	Healthy human gut 16S metagenome	subject3473		ERR1700637	8090.2307	after
ERR1700640	OMG485	AMPLICON	252	1147906	PRJEB16344	SAMEA4519216	638067	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770928	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519216	ERS1418395	16S sequencing	ERS1418395	ERP018192	Healthy human gut 16S metagenome	subject3477		ERR1700640	8869.8453	after
ERR1700641	OMG486	AMPLICON	252	26083752	PRJEB16344	SAMEA4519217	12888963	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770929	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519217	ERS1418396	16S sequencing	ERS1418396	ERP018192	Healthy human gut 16S metagenome	subject3478		ERR1700641	6053.8051	after
ERR1700642	OMG487	AMPLICON	252	24984046	PRJEB16344	SAMEA4519218	12397105	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770930	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519218	ERS1418397	16S sequencing	ERS1418397	ERP018192	Healthy human gut 16S metagenome	subject3479		ERR1700642	6852.3201	after
ERR1700643	OMG488	AMPLICON	252	10663590	PRJEB16344	SAMEA4519219	5323979	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770931	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519219	ERS1418398	16S sequencing	ERS1418398	ERP018192	Healthy human gut 16S metagenome	subject3480		ERR1700643	6993.9941	after
ERR1700644	OMG489	AMPLICON	252	1435938	PRJEB16344	SAMEA4519220	723107	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770932	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519220	ERS1418399	16S sequencing	ERS1418399	ERP018192	Healthy human gut 16S metagenome	subject3481		ERR1700644	7508.5619	after
ERR1700645	OMG490	AMPLICON	293	8964128	PRJEB16344	SAMEA4519221	4730738	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770933	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519221	ERS1418400	16S sequencing	ERS1418400	ERP018192	Healthy human gut 16S metagenome	subject3482		ERR1700645	9571.2089	after
ERR1700646	OMG491	AMPLICON	289	5956242	PRJEB16344	SAMEA4519222	3498199	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770934	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519222	ERS1418401	16S sequencing	ERS1418401	ERP018192	Healthy human gut 16S metagenome	subject3483		ERR1700646	6823.8251	after
ERR1700647	OMG492	AMPLICON	252	3863127	PRJEB16344	SAMEA4519223	1767683	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770935	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519223	ERS1418402	16S sequencing	ERS1418402	ERP018192	Healthy human gut 16S metagenome	subject3484		ERR1700647	9882.8627	after
ERR1700649	OMG494	AMPLICON	252	8882950	PRJEB16344	SAMEA4519225	3909235	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770937	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519225	ERS1418404	16S sequencing	ERS1418404	ERP018192	Healthy human gut 16S metagenome	subject3491		ERR1700649	8367.3673	after
ERR1700650	OMG495	AMPLICON	290	3839825	PRJEB16344	SAMEA4519226	2031949	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770938	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519226	ERS1418405	16S sequencing	ERS1418405	ERP018192	Healthy human gut 16S metagenome	subject3492		ERR1700650	8561.7376	after
ERR1700651	OMG496	AMPLICON	252	11249440	PRJEB16344	SAMEA4519227	5227283	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770939	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519227	ERS1418406	16S sequencing	ERS1418406	ERP018192	Healthy human gut 16S metagenome	subject3493		ERR1700651	7034.1173	after
ERR1700652	OMG497	AMPLICON	252	5791729	PRJEB16344	SAMEA4519228	2725907	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770940	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519228	ERS1418407	16S sequencing	ERS1418407	ERP018192	Healthy human gut 16S metagenome	subject3494		ERR1700652	8857.7885	after
ERR1700653	OMG498	AMPLICON	296	3839909	PRJEB16344	SAMEA4519229	2032660	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770941	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519229	ERS1418408	16S sequencing	ERS1418408	ERP018192	Healthy human gut 16S metagenome	subject3496		ERR1700653	5799.9187	after
ERR1700654	OMG499	AMPLICON	252	9595879	PRJEB16344	SAMEA4519230	4694256	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770942	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519230	ERS1418409	16S sequencing	ERS1418409	ERP018192	Healthy human gut 16S metagenome	subject3503		ERR1700654	8587.7293	after
ERR1700655	OMG500	AMPLICON	252	16085406	PRJEB16344	SAMEA4519231	7295258	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770943	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519231	ERS1418410	16S sequencing	ERS1418410	ERP018192	Healthy human gut 16S metagenome	subject3504		ERR1700655	4072.3731	after
